"Par","Precio de Apertura","Precio Máximo","Precio Mínimo","Precio de Cierre","Volumen","Número de Operaciones","Variación Porcentual","Timestamp","Orden"
"BTCUSDT","119072.13000000","119233.57000000","118897.44000000","118961.08000000","122.68047000","26356","-0.09326280%","13-07-2025 16:45:00","400"
"BTCUSDT","119253.19000000","119488.00000000","119001.09000000","119072.13000000","246.95190000","44988","-0.15182822%","13-07-2025 16:30:00","401"
"BTCUSDT","119066.00000000","119310.00000000","119044.20000000","119253.19000000","122.04799000","20556","0.15721533%","13-07-2025 16:15:00","402"
"BTCUSDT","118992.73000000","119095.00000000","118962.79000000","119065.99000000","109.85186000","14214","0.06156679%","13-07-2025 16:00:00","403"
"BTCUSDT","118897.86000000","119025.00000000","118834.53000000","118992.73000000","80.45403000","14453","0.07979118%","13-07-2025 15:45:00","404"
"BTCUSDT","119027.90000000","119027.91000000","118866.51000000","118897.86000000","58.81498000","14616","-0.10925170%","13-07-2025 15:30:00","405"
"BTCUSDT","118777.59000000","119070.24000000","118764.00000000","119027.91000000","103.23371000","20080","0.21074683%","13-07-2025 15:15:00","406"
"BTCUSDT","118699.60000000","118824.31000000","118592.01000000","118777.59000000","72.89301000","24139","0.06570368%","13-07-2025 15:00:00","407"
"BTCUSDT","118753.17000000","118844.83000000","118685.35000000","118699.60000000","107.51555000","16466","-0.04511037%","13-07-2025 14:45:00","408"
"BTCUSDT","118670.33000000","118774.64000000","118670.33000000","118753.17000000","66.49607000","8900","0.06980683%","13-07-2025 14:30:00","409"
"BTCUSDT","118620.15000000","118721.42000000","118557.62000000","118670.34000000","69.49713000","13324","0.04231153%","13-07-2025 14:15:00","410"
"BTCUSDT","118528.00000000","118653.01000000","118382.56000000","118620.15000000","105.28963000","23475","0.07774534%","13-07-2025 14:00:00","411"
"BTCUSDT","118832.54000000","118860.00000000","118520.00000000","118528.01000000","215.96280000","25413","-0.25626819%","13-07-2025 13:45:00","412"
"BTCUSDT","118823.07000000","118873.30000000","118690.00000000","118832.55000000","78.21221000","18256","0.00797825%","13-07-2025 13:30:00","413"
"BTCUSDT","118767.26000000","118982.89000000","118743.43000000","118823.07000000","114.87690000","22539","0.04699106%","13-07-2025 13:15:00","414"
"BTCUSDT","118672.23000000","118890.35000000","118640.01000000","118767.26000000","74.62333000","20891","0.08007771%","13-07-2025 13:00:00","415"
"BTCUSDT","118584.00000000","118763.97000000","118532.84000000","118672.24000000","88.44373000","18416","0.07441139%","13-07-2025 12:45:00","416"
"BTCUSDT","118908.03000000","118908.03000000","118540.00000000","118584.01000000","134.09847000","28943","-0.27249632%","13-07-2025 12:30:00","417"
"BTCUSDT","118989.56000000","119018.16000000","118822.01000000","118908.03000000","135.82077000","18813","-0.06851862%","13-07-2025 12:15:00","418"
"BTCUSDT","118766.94000000","119124.00000000","118653.13000000","118989.56000000","208.16916000","40939","0.18744273%","13-07-2025 12:00:00","419"
"BTCUSDT","118735.07000000","118852.90000000","118353.20000000","118766.94000000","339.96966000","59003","0.02684127%","13-07-2025 11:45:00","420"
"BTCUSDT","119149.99000000","119167.30000000","118714.84000000","118735.07000000","316.79763000","46442","-0.34823335%","13-07-2025 11:30:00","421"
"BTCUSDT","118638.60000000","119376.00000000","118638.60000000","119150.00000000","1103.14327700","116628","0.43105701%","13-07-2025 11:15:00","422"
"BTCUSDT","118610.00000000","118656.00000000","118450.97000000","118638.60000000","138.02849000","28092","0.02411264%","13-07-2025 11:00:00","423"
"BTCUSDT","118583.48000000","118750.00000000","118476.36000000","118610.01000000","202.66607000","30758","0.02237242%","13-07-2025 10:45:00","424"
"BTCUSDT","118308.23000000","118666.08000000","118308.23000000","118583.47000000","211.37352000","27631","0.23264654%","13-07-2025 10:30:00","425"
"BTCUSDT","118175.00000000","118340.73000000","118175.00000000","118308.24000000","97.20982000","18463","0.11274804%","13-07-2025 10:15:00","426"
"BTCUSDT","118432.11000000","118596.95000000","118154.81000000","118175.01000000","225.67332000","41073","-0.21708640%","13-07-2025 10:00:00","427"
"BTCUSDT","118137.08000000","118636.92000000","118084.90000000","118432.11000000","449.29235000","50717","0.24973531%","13-07-2025 09:45:00","428"
"BTCUSDT","118190.03000000","118190.03000000","118060.91000000","118137.08000000","97.21968000","12550","-0.04480073%","13-07-2025 09:30:00","429"
"BTCUSDT","118025.19000000","118190.03000000","118025.19000000","118190.02000000","79.79046000","9948","0.13965663%","13-07-2025 09:15:00","430"
"BTCUSDT","118072.01000000","118134.50000000","117989.53000000","118025.19000000","63.40791000","11497","-0.03965377%","13-07-2025 09:00:00","431"
"BTCUSDT","118003.28000000","118086.66000000","117968.24000000","118072.01000000","53.83136000","8924","0.05824414%","13-07-2025 08:45:00","432"
"BTCUSDT","118059.86000000","118059.86000000","117947.33000000","118003.28000000","70.85539000","8145","-0.04792484%","13-07-2025 08:30:00","433"
"BTCUSDT","117900.00000000","118080.00000000","117863.68000000","118059.85000000","95.50420000","15435","0.13558100%","13-07-2025 08:15:00","434"
"BTCUSDT","117748.00000000","117900.00000000","117747.99000000","117900.00000000","49.29598000","6906","0.12908924%","13-07-2025 08:00:00","435"
"BTCUSDT","117783.96000000","117783.96000000","117746.81000000","117747.99000000","19.50927000","5800","-0.03053896%","13-07-2025 07:45:00","436"
"BTCUSDT","117800.01000000","117800.01000000","117762.94000000","117783.96000000","25.92641000","5247","-0.01362479%","13-07-2025 07:30:00","437"
"BTCUSDT","117845.48000000","117845.48000000","117800.00000000","117800.01000000","30.71243000","4778","-0.03858442%","13-07-2025 07:15:00","438"
"BTCUSDT","117739.16000000","117845.48000000","117739.16000000","117845.47000000","22.63700000","6624","0.09029281%","13-07-2025 07:00:00","439"
"BTCUSDT","117800.05000000","117803.84000000","117739.16000000","117739.16000000","16.96383000","5117","-0.05168928%","13-07-2025 06:45:00","440"
"BTCUSDT","117850.01000000","117850.01000000","117689.63000000","117800.04000000","61.98662000","11873","-0.04240135%","13-07-2025 06:30:00","441"
"BTCUSDT","117879.36000000","117879.36000000","117789.68000000","117850.01000000","38.41604000","6332","-0.02489834%","13-07-2025 06:15:00","442"
"BTCUSDT","117895.78000000","117901.34000000","117879.35000000","117879.36000000","34.06658000","5371","-0.01392756%","13-07-2025 06:00:00","443"
"BTCUSDT","117789.61000000","117895.79000000","117756.39000000","117895.78000000","40.19514000","7186","0.09013528%","13-07-2025 05:45:00","444"
"BTCUSDT","117831.08000000","117831.08000000","117789.60000000","117789.61000000","24.94732000","5629","-0.03519445%","13-07-2025 05:30:00","445"
"BTCUSDT","117950.78000000","117950.78000000","117816.36000000","117831.08000000","51.64485000","7052","-0.10148301%","13-07-2025 05:15:00","446"
"BTCUSDT","117998.99000000","118006.96000000","117925.48000000","117950.78000000","48.95651000","7168","-0.04085628%","13-07-2025 05:00:00","447"
"BTCUSDT","117967.24000000","117999.00000000","117902.12000000","117999.00000000","44.97573000","8105","0.02692273%","13-07-2025 04:45:00","448"
"BTCUSDT","117990.00000000","118054.79000000","117967.22000000","117967.24000000","157.29324000","11160","-0.01928977%","13-07-2025 04:30:00","449"
"BTCUSDT","117884.49000000","117990.00000000","117884.48000000","117989.99000000","70.04602000","8173","0.08949439%","13-07-2025 04:15:00","450"
"BTCUSDT","117888.51000000","117923.65000000","117852.00000000","117884.49000000","35.86907000","6867","-0.00341000%","13-07-2025 04:00:00","451"
"BTCUSDT","117973.37000000","117973.37000000","117888.50000000","117888.51000000","40.30662000","6495","-0.07193149%","13-07-2025 03:45:00","452"
"BTCUSDT","117861.12000000","117978.97000000","117861.11000000","117973.36000000","81.72889000","7910","0.09523073%","13-07-2025 03:30:00","453"
"BTCUSDT","117783.97000000","117861.12000000","117760.68000000","117861.11000000","29.89937000","5701","0.06549278%","13-07-2025 03:15:00","454"
"BTCUSDT","117759.99000000","117788.32000000","117742.31000000","117783.98000000","34.80072000","5431","0.02037194%","13-07-2025 03:00:00","455"
"BTCUSDT","117775.38000000","117775.39000000","117700.65000000","117759.99000000","40.16648000","7954","-0.01306725%","13-07-2025 02:45:00","456"
"BTCUSDT","117832.65000000","117894.95000000","117739.99000000","117775.39000000","32.59449000","7911","-0.04859434%","13-07-2025 02:30:00","457"
"BTCUSDT","117862.75000000","117862.75000000","117780.00000000","117832.64000000","31.87096000","7415","-0.02554666%","13-07-2025 02:15:00","458"
"BTCUSDT","117879.22000000","117904.75000000","117859.11000000","117862.74000000","45.92711000","5831","-0.01398041%","13-07-2025 02:00:00","459"
"BTCUSDT","117827.59000000","117892.23000000","117827.59000000","117879.22000000","44.83352000","5557","0.04381826%","13-07-2025 01:45:00","460"
"BTCUSDT","117769.99000000","117867.00000000","117769.98000000","117827.59000000","96.91443000","6938","0.04890889%","13-07-2025 01:30:00","461"
"BTCUSDT","117751.59000000","117812.03000000","117731.07000000","117769.99000000","37.93446000","7503","0.01562612%","13-07-2025 01:15:00","462"
"BTCUSDT","117753.59000000","117775.94000000","117684.22000000","117751.58000000","42.81871000","8718","-0.00170695%","13-07-2025 01:00:00","463"
"BTCUSDT","117750.00000000","117792.27000000","117680.00000000","117753.60000000","34.41989000","8014","0.00305732%","13-07-2025 00:45:00","464"
"BTCUSDT","117765.91000000","117824.76000000","117750.00000000","117750.01000000","42.65400000","6472","-0.01350136%","13-07-2025 00:30:00","465"
"BTCUSDT","117600.81000000","117765.92000000","117600.81000000","117765.92000000","34.43812000","6290","0.14039869%","13-07-2025 00:15:00","466"
"BTCUSDT","117620.00000000","117684.23000000","117600.81000000","117600.82000000","26.52087000","6648","-0.01630675%","13-07-2025 00:00:00","467"
"BTCUSDT","117505.61000000","117817.16000000","117505.60000000","117620.00000000","87.84455000","14660","0.09734854%","12-07-2025 23:45:00","468"
"BTCUSDT","117429.81000000","117505.64000000","117407.94000000","117505.60000000","20.99755000","7940","0.06454068%","12-07-2025 23:30:00","469"
"BTCUSDT","117483.99000000","117484.00000000","117417.10000000","117429.80000000","19.86702000","6230","-0.04612543%","12-07-2025 23:15:00","470"
"BTCUSDT","117553.37000000","117553.38000000","117483.99000000","117484.00000000","29.95218000","8163","-0.05901149%","12-07-2025 23:00:00","471"
"BTCUSDT","117536.97000000","117640.61000000","117533.31000000","117553.37000000","82.30263000","11434","0.01395306%","12-07-2025 22:45:00","472"
"BTCUSDT","117387.99000000","117536.97000000","117378.90000000","117536.96000000","50.03718000","14054","0.12690395%","12-07-2025 22:30:00","473"
"BTCUSDT","117339.04000000","117422.53000000","117224.79000000","117387.99000000","70.30723000","16323","0.04171672%","12-07-2025 22:15:00","474"
"BTCUSDT","117316.10000000","117417.10000000","117300.00000000","117339.04000000","33.48297000","12022","0.01955401%","12-07-2025 22:00:00","475"
"BTCUSDT","117432.43000000","117432.43000000","117316.10000000","117316.10000000","53.55161000","9995","-0.09906122%","12-07-2025 21:45:00","476"
"BTCUSDT","117392.79000000","117432.43000000","117264.14000000","117432.43000000","33.20038000","11178","0.03376698%","12-07-2025 21:30:00","477"
"BTCUSDT","117320.00000000","117412.63000000","117248.21000000","117392.79000000","35.67500000","13053","0.06204398%","12-07-2025 21:15:00","478"
"BTCUSDT","117420.00000000","117458.48000000","117298.80000000","117319.99000000","41.16030000","11239","-0.08517288%","12-07-2025 21:00:00","479"
"BTCUSDT","117258.97000000","117460.02000000","117258.96000000","117420.00000000","49.17633000","9226","0.13732851%","12-07-2025 20:45:00","480"
"BTCUSDT","117288.00000000","117317.21000000","117258.96000000","117258.97000000","22.78533000","4716","-0.02475104%","12-07-2025 20:30:00","481"
"BTCUSDT","117252.00000000","117354.00000000","117251.99000000","117288.00000000","24.82687000","7757","0.03070310%","12-07-2025 20:15:00","482"
"BTCUSDT","117385.38000000","117411.27000000","117219.53000000","117252.00000000","20.28436000","9059","-0.11362573%","12-07-2025 20:00:00","483"
"BTCUSDT","117396.00000000","117404.00000000","117344.00000000","117385.37000000","25.50811000","7292","-0.00905482%","12-07-2025 19:45:00","484"
"BTCUSDT","117456.01000000","117517.42000000","117385.42000000","117395.99000000","55.02531000","7975","-0.05109998%","12-07-2025 19:30:00","485"
"BTCUSDT","117460.05000000","117460.06000000","117312.04000000","117456.01000000","33.56722000","12149","-0.00343947%","12-07-2025 19:15:00","486"
"BTCUSDT","117485.21000000","117563.75000000","117417.52000000","117460.04000000","119.04947000","15756","-0.02142397%","12-07-2025 19:00:00","487"
"BTCUSDT","117555.50000000","117555.50000000","117391.77000000","117485.22000000","60.03738000","11970","-0.05978453%","12-07-2025 18:45:00","488"
"BTCUSDT","117315.87000000","117555.50000000","117290.00000000","117555.50000000","40.97035000","12560","0.20426051%","12-07-2025 18:30:00","489"
"BTCUSDT","117139.99000000","117336.03000000","117139.99000000","117315.87000000","41.81627000","13959","0.15014514%","12-07-2025 18:15:00","490"
"BTCUSDT","117023.36000000","117293.20000000","117000.01000000","117140.00000000","64.22333000","17309","0.09967241%","12-07-2025 18:00:00","491"
"BTCUSDT","117346.40000000","117356.58000000","117023.35000000","117023.36000000","76.78072000","16251","-0.27528752%","12-07-2025 17:45:00","492"
"BTCUSDT","117442.96000000","117442.96000000","117330.00000000","117346.40000000","22.08368000","6857","-0.08221864%","12-07-2025 17:30:00","493"
"BTCUSDT","117451.44000000","117461.49000000","117419.79000000","117442.96000000","30.25785000","6531","-0.00722001%","12-07-2025 17:15:00","494"
"BTCUSDT","117550.96000000","117550.96000000","117451.43000000","117451.43000000","25.39801000","8686","-0.08466966%","12-07-2025 17:00:00","495"
"BTCUSDT","117595.12000000","117620.00000000","117527.02000000","117550.96000000","35.06264000","6492","-0.03755258%","12-07-2025 16:45:00","496"
"BTCUSDT","117440.43000000","117595.13000000","117439.72000000","117595.12000000","119.75295000","9702","0.13171784%","12-07-2025 16:30:00","497"
"BTCUSDT","117608.52000000","117639.98000000","117440.43000000","117440.43000000","92.63460000","10838","-0.14292332%","12-07-2025 16:15:00","498"
"BTCUSDT","117504.01000000","117610.00000000","117483.93000000","117608.52000000","60.36751000","9829","0.08894165%","12-07-2025 16:00:00","499"
"BTCUSDT","117378.91000000","117509.76000000","117378.91000000","117504.00000000","40.46225000","9105","0.10656940%","12-07-2025 15:45:00","500"
"BTCUSDT","117416.64000000","117499.98000000","117378.91000000","117378.91000000","41.50032000","7968","-0.03213344%","12-07-2025 15:30:00","501"
"BTCUSDT","117466.00000000","117473.63000000","117396.00000000","117416.64000000","31.58665000","8143","-0.04202067%","12-07-2025 15:15:00","502"
"BTCUSDT","117478.40000000","117498.27000000","117448.83000000","117465.99000000","48.18076000","8632","-0.01056364%","12-07-2025 15:00:00","503"
"BTCUSDT","117461.70000000","117509.76000000","117408.00000000","117478.40000000","65.74013000","9735","0.01421740%","12-07-2025 14:45:00","504"
"BTCUSDT","117445.56000000","117548.69000000","117394.53000000","117461.70000000","50.98970000","15103","0.01374254%","12-07-2025 14:30:00","505"
"BTCUSDT","117300.00000000","117445.56000000","117300.00000000","117445.55000000","40.79573000","12911","0.12408355%","12-07-2025 14:15:00","506"
"BTCUSDT","117191.08000000","117332.00000000","117186.81000000","117300.01000000","51.48099000","10401","0.09295076%","12-07-2025 14:00:00","507"
"BTCUSDT","117279.53000000","117333.40000000","117139.00000000","117191.08000000","36.23396000","11113","-0.07541811%","12-07-2025 13:45:00","508"
"BTCUSDT","117295.50000000","117399.77000000","117256.84000000","117279.53000000","45.90746000","11489","-0.01361519%","12-07-2025 13:30:00","509"
"BTCUSDT","117266.65000000","117376.82000000","117257.91000000","117295.49000000","76.29475000","14247","0.02459352%","12-07-2025 13:15:00","510"
"BTCUSDT","117100.00000000","117282.74000000","117045.86000000","117266.65000000","124.55288000","17679","0.14231426%","12-07-2025 13:00:00","511"
"BTCUSDT","116992.60000000","117142.54000000","116900.05000000","117100.01000000","209.22467000","41116","0.09180923%","12-07-2025 12:45:00","512"
"BTCUSDT","117336.35000000","117447.29000000","116948.07000000","116992.60000000","341.55356000","48689","-0.29296122%","12-07-2025 12:30:00","513"
"BTCUSDT","117422.52000000","117461.62000000","117170.34000000","117336.34000000","143.92595000","28231","-0.07339308%","12-07-2025 12:15:00","514"
"BTCUSDT","117389.47000000","117422.53000000","117275.65000000","117422.52000000","88.20878000","20072","0.02815414%","12-07-2025 12:00:00","515"
"BTCUSDT","117466.47000000","117466.48000000","117315.68000000","117389.47000000","89.33419000","12703","-0.06555062%","12-07-2025 11:45:00","516"
"BTCUSDT","117656.70000000","117656.71000000","117400.00000000","117466.47000000","99.70353000","16068","-0.16168225%","12-07-2025 11:30:00","517"
"BTCUSDT","117602.00000000","117723.14000000","117525.02000000","117656.71000000","92.11417000","17768","0.04652132%","12-07-2025 11:15:00","518"
"BTCUSDT","117500.00000000","117727.26000000","117405.55000000","117601.99000000","168.81493000","26019","0.08680000%","12-07-2025 11:00:00","519"
"BTCUSDT","117365.64000000","117500.00000000","117267.59000000","117500.00000000","121.43814000","18692","0.11447984%","12-07-2025 10:45:00","520"
"BTCUSDT","117304.70000000","117483.61000000","117238.88000000","117365.65000000","165.38692000","30382","0.05195870%","12-07-2025 10:30:00","521"
"BTCUSDT","117486.01000000","117486.02000000","117299.86000000","117304.70000000","91.67019000","20244","-0.15432476%","12-07-2025 10:15:00","522"
"BTCUSDT","117559.98000000","117571.61000000","117380.91000000","117486.01000000","379.74971000","33047","-0.06292107%","12-07-2025 10:00:00","523"
"BTCUSDT","117509.75000000","117569.13000000","117309.61000000","117559.97000000","528.58605000","48825","0.04273688%","12-07-2025 09:45:00","524"
"BTCUSDT","117665.59000000","117725.75000000","117455.00000000","117509.75000000","239.98828000","40563","-0.13244314%","12-07-2025 09:30:00","525"
"BTCUSDT","117779.52000000","117779.52000000","117664.84000000","117665.60000000","79.63628000","19310","-0.09672310%","12-07-2025 09:15:00","526"
"BTCUSDT","117810.00000000","117861.19000000","117726.76000000","117779.52000000","48.05492000","13366","-0.02587217%","12-07-2025 09:00:00","527"
"BTCUSDT","117676.31000000","117813.80000000","117676.31000000","117810.00000000","62.07970000","13796","0.11360825%","12-07-2025 08:45:00","528"
"BTCUSDT","118009.96000000","118035.52000000","117625.00000000","117676.30000000","120.97763000","28049","-0.28273885%","12-07-2025 08:30:00","529"
"BTCUSDT","117944.33000000","118057.04000000","117920.24000000","118009.96000000","42.21436000","11774","0.05564490%","12-07-2025 08:15:00","530"
"BTCUSDT","118077.32000000","118106.20000000","117930.37000000","117944.34000000","74.11347000","13866","-0.11262112%","12-07-2025 08:00:00","531"
"BTCUSDT","118100.42000000","118140.01000000","118000.56000000","118077.32000000","53.46934000","13625","-0.01955963%","12-07-2025 07:45:00","532"
"BTCUSDT","118065.91000000","118140.96000000","118061.60000000","118100.42000000","60.05918000","9888","0.02922944%","12-07-2025 07:30:00","533"
"BTCUSDT","117980.94000000","118096.54000000","117980.00000000","118065.91000000","122.80784000","17962","0.07202011%","12-07-2025 07:15:00","534"
"BTCUSDT","118158.79000000","118158.79000000","117870.31000000","117980.94000000","124.18530000","20314","-0.15051779%","12-07-2025 07:00:00","535"
"BTCUSDT","118054.78000000","118200.00000000","118014.53000000","118158.78000000","125.53638000","17971","0.08809470%","12-07-2025 06:45:00","536"
"BTCUSDT","117980.01000000","118054.79000000","117902.30000000","118054.79000000","76.24118000","13668","0.06338362%","12-07-2025 06:30:00","537"
"BTCUSDT","117888.71000000","118036.01000000","117888.71000000","117980.00000000","105.75104000","13275","0.07743744%","12-07-2025 06:15:00","538"
"BTCUSDT","117929.66000000","117944.54000000","117881.15000000","117888.71000000","65.04977000","10529","-0.03472409%","12-07-2025 06:00:00","539"
"BTCUSDT","117808.85000000","118000.00000000","117724.47000000","117929.65000000","225.63157000","15636","0.10253899%","12-07-2025 05:45:00","540"
"BTCUSDT","117855.90000000","117855.91000000","117770.00000000","117808.85000000","62.34954000","9447","-0.03992163%","12-07-2025 05:30:00","541"
"BTCUSDT","117830.08000000","117868.00000000","117819.99000000","117855.90000000","58.54644000","9064","0.02191291%","12-07-2025 05:15:00","542"
"BTCUSDT","117731.99000000","117830.08000000","117731.99000000","117830.07000000","80.35192000","9139","0.08330786%","12-07-2025 05:00:00","543"
"BTCUSDT","117733.48000000","117733.49000000","117625.63000000","117731.99000000","88.47645000","12894","-0.00126557%","12-07-2025 04:45:00","544"
"BTCUSDT","117939.51000000","117939.51000000","117733.48000000","117733.48000000","87.56774000","15049","-0.17469125%","12-07-2025 04:30:00","545"
"BTCUSDT","117964.00000000","118030.13000000","117900.00000000","117939.51000000","82.53846000","13253","-0.02076057%","12-07-2025 04:15:00","546"
"BTCUSDT","117847.66000000","118054.79000000","117828.75000000","117964.01000000","130.72053000","21114","0.09872916%","12-07-2025 04:00:00","547"
"BTCUSDT","117948.36000000","117972.31000000","117847.65000000","117847.66000000","64.81642000","12816","-0.08537635%","12-07-2025 03:45:00","548"
"BTCUSDT","117910.00000000","117981.57000000","117830.07000000","117948.35000000","57.79066000","11680","0.03252481%","12-07-2025 03:30:00","549"
"BTCUSDT","117716.26000000","117966.73000000","117716.25000000","117910.00000000","89.78189000","15404","0.16458219%","12-07-2025 03:15:00","550"
"BTCUSDT","117689.68000000","117783.58000000","117660.00000000","117716.26000000","96.68694000","19618","0.02258482%","12-07-2025 03:00:00","551"
"BTCUSDT","117629.64000000","117718.82000000","117614.88000000","117689.68000000","82.06992000","9884","0.05104156%","12-07-2025 02:45:00","552"
"BTCUSDT","117621.06000000","117680.00000000","117560.00000000","117629.63000000","44.90987000","12098","0.00728611%","12-07-2025 02:30:00","553"
"BTCUSDT","117540.18000000","117623.32000000","117506.37000000","117621.06000000","53.64872000","11264","0.06881051%","12-07-2025 02:15:00","554"
"BTCUSDT","117646.43000000","117676.32000000","117539.99000000","117540.17000000","47.10299000","14777","-0.09032148%","12-07-2025 02:00:00","555"
"BTCUSDT","117719.23000000","117719.24000000","117587.00000000","117646.44000000","81.12362000","17893","-0.06183357%","12-07-2025 01:45:00","556"
"BTCUSDT","117850.00000000","117850.00000000","117685.68000000","117719.24000000","51.06868000","11790","-0.11095460%","12-07-2025 01:30:00","557"
"BTCUSDT","117813.79000000","117850.00000000","117711.14000000","117849.99000000","41.36732000","13470","0.03072645%","12-07-2025 01:15:00","558"
"BTCUSDT","117774.42000000","117876.57000000","117747.25000000","117813.79000000","58.02554000","14916","0.03342831%","12-07-2025 01:00:00","559"
"BTCUSDT","117715.02000000","117774.42000000","117651.99000000","117774.42000000","53.46029000","12565","0.05046085%","12-07-2025 00:45:00","560"
"BTCUSDT","117837.38000000","117847.66000000","117715.02000000","117715.02000000","31.61659000","10167","-0.10383802%","12-07-2025 00:30:00","561"
"BTCUSDT","117796.43000000","117840.49000000","117765.07000000","117837.37000000","85.40704000","7507","0.03475487%","12-07-2025 00:15:00","562"
"BTCUSDT","117599.98000000","117796.43000000","117599.97000000","117796.43000000","64.65382000","7390","0.16704935%","12-07-2025 00:00:00","563"
"BTCUSDT","117684.23000000","117684.23000000","117556.00000000","117599.99000000","72.74717000","11315","-0.07158138%","11-07-2025 23:45:00","564"
"BTCUSDT","117744.10000000","117763.66000000","117669.51000000","117684.23000000","67.63770000","10990","-0.05084756%","11-07-2025 23:30:00","565"
"BTCUSDT","117656.01000000","117800.43000000","117642.84000000","117744.10000000","95.61707000","10863","0.07487080%","11-07-2025 23:15:00","566"
"BTCUSDT","117644.80000000","117743.19000000","117615.16000000","117656.01000000","83.10498000","13440","0.00952868%","11-07-2025 23:00:00","567"
"BTCUSDT","117604.72000000","117683.54000000","117604.71000000","117644.81000000","66.79367000","9619","0.03408877%","11-07-2025 22:45:00","568"
"BTCUSDT","117688.43000000","117697.49000000","117564.56000000","117604.73000000","67.97929000","14733","-0.07111999%","11-07-2025 22:30:00","569"
"BTCUSDT","117604.29000000","117688.44000000","117583.73000000","117688.43000000","85.09872000","15603","0.07154501%","11-07-2025 22:15:00","570"
"BTCUSDT","117407.99000000","117684.23000000","117407.99000000","117604.29000000","102.15320000","21052","0.16719475%","11-07-2025 22:00:00","571"
"BTCUSDT","117243.07000000","117408.00000000","117208.87000000","117407.99000000","92.90494000","11950","0.14066503%","11-07-2025 21:45:00","572"
"BTCUSDT","117521.09000000","117521.10000000","117141.13000000","117243.07000000","165.66728000","26693","-0.23657030%","11-07-2025 21:30:00","573"
"BTCUSDT","117547.17000000","117547.17000000","117478.93000000","117521.09000000","85.45197000","10660","-0.02218684%","11-07-2025 21:15:00","574"
"BTCUSDT","117527.66000000","117646.97000000","117462.68000000","117547.17000000","48.52609000","14846","0.01660035%","11-07-2025 21:00:00","575"
"BTCUSDT","117577.57000000","117632.00000000","117436.59000000","117527.66000000","51.18599000","11676","-0.04244857%","11-07-2025 20:45:00","576"
"BTCUSDT","117625.80000000","117664.84000000","117520.00000000","117577.57000000","36.97916000","10111","-0.04100291%","11-07-2025 20:30:00","577"
"BTCUSDT","117665.44000000","117665.44000000","117576.00000000","117625.79000000","55.40193000","10821","-0.03369724%","11-07-2025 20:15:00","578"
"BTCUSDT","117615.88000000","117677.24000000","117563.75000000","117665.44000000","61.59098000","12797","0.04213717%","11-07-2025 20:00:00","579"
"BTCUSDT","117402.63000000","117615.89000000","117371.19000000","117615.89000000","78.56347000","21220","0.18164840%","11-07-2025 19:45:00","580"
"BTCUSDT","117270.26000000","117665.92000000","117146.80000000","117402.62000000","195.33635000","48505","0.11286749%","11-07-2025 19:30:00","581"
"BTCUSDT","117500.01000000","117563.76000000","117185.86000000","117270.26000000","158.53771000","45033","-0.19553190%","11-07-2025 19:15:00","582"
"BTCUSDT","117619.99000000","117636.86000000","117500.00000000","117500.01000000","73.53745000","16174","-0.10200647%","11-07-2025 19:00:00","583"
"BTCUSDT","117480.00000000","117664.84000000","117479.99000000","117619.99000000","48.11898000","20832","0.11916071%","11-07-2025 18:45:00","584"
"BTCUSDT","117846.46000000","117846.46000000","117471.09000000","117480.01000000","104.74379000","35045","-0.31095546%","11-07-2025 18:30:00","585"
"BTCUSDT","117640.60000000","117880.01000000","117600.15000000","117846.46000000","68.78943000","17944","0.17499061%","11-07-2025 18:15:00","586"
"BTCUSDT","117664.46000000","117738.57000000","117548.58000000","117640.60000000","58.06916000","21550","-0.02027800%","11-07-2025 18:00:00","587"
"BTCUSDT","117827.52000000","117884.07000000","117659.19000000","117664.46000000","72.77240000","24264","-0.13838872%","11-07-2025 17:45:00","588"
"BTCUSDT","117924.00000000","117931.87000000","117753.78000000","117827.51000000","84.84899000","21434","-0.08182389%","11-07-2025 17:30:00","589"
"BTCUSDT","117956.00000000","118053.47000000","117849.17000000","117923.99000000","76.49656000","22331","-0.02713724%","11-07-2025 17:15:00","590"
"BTCUSDT","118108.81000000","118108.81000000","117847.65000000","117956.01000000","121.54196000","34511","-0.12937223%","11-07-2025 17:00:00","591"
"BTCUSDT","117848.50000000","118134.11000000","117800.00000000","118108.81000000","177.83195000","32274","0.22088529%","11-07-2025 16:45:00","592"
"BTCUSDT","117904.56000000","117967.86000000","117774.20000000","117848.51000000","103.82711000","25870","-0.04753845%","11-07-2025 16:30:00","593"
"BTCUSDT","117739.51000000","118138.75000000","117728.80000000","117904.57000000","232.03161000","31049","0.14019083%","11-07-2025 16:15:00","594"
"BTCUSDT","117694.02000000","117739.51000000","117426.58000000","117739.50000000","125.95529000","28757","0.03864258%","11-07-2025 16:00:00","595"
"BTCUSDT","117624.10000000","117712.47000000","117488.59000000","117694.01000000","94.00283000","19783","0.05943510%","11-07-2025 15:45:00","596"
"BTCUSDT","117330.55000000","117624.76000000","117300.00000000","117624.11000000","77.84234000","19308","0.25019912%","11-07-2025 15:30:00","597"
"BTCUSDT","117566.88000000","117659.65000000","117310.00000000","117330.54000000","131.91248000","26978","-0.20102600%","11-07-2025 15:15:00","598"
"BTCUSDT","117640.01000000","117734.55000000","117500.00000000","117566.89000000","104.83159000","22907","-0.06215572%","11-07-2025 15:00:00","599"
