"Par","Precio de Apertura","Precio Máximo","Precio Mínimo","Precio de Cierre","Volumen","Número de Operaciones","Variación Porcentual","Timestamp","Orden"
"BTCUSDT","109071.32000000","109278.41000000","109047.49000000","109203.85000000","158.92148000","43068","0.12150765%","09-07-2025 13:00:00","400"
"BTCUSDT","108993.00000000","109116.26000000","108816.52000000","109071.32000000","235.78023000","46268","0.07185783%","09-07-2025 12:30:00","401"
"BTCUSDT","108900.29000000","109215.69000000","108821.75000000","108993.00000000","431.10027000","66341","0.08513292%","09-07-2025 12:00:00","402"
"BTCUSDT","108908.94000000","109036.00000000","108503.00000000","108900.29000000","809.04255000","140558","-0.00794242%","09-07-2025 11:30:00","403"
"BTCUSDT","109183.99000000","109460.94000000","108907.00000000","108908.94000000","314.13604000","69237","-0.25191422%","09-07-2025 11:00:00","404"
"BTCUSDT","109576.59000000","109698.15000000","109128.72000000","109184.00000000","633.03797000","100284","-0.35827908%","09-07-2025 10:30:00","405"
"BTCUSDT","109330.76000000","109769.39000000","109330.76000000","109576.59000000","767.66075000","65549","0.22484980%","09-07-2025 10:00:00","406"
"BTCUSDT","109493.98000000","109500.00000000","109273.39000000","109330.77000000","395.95176000","41632","-0.14905842%","09-07-2025 09:30:00","407"
"BTCUSDT","109058.27000000","109500.00000000","108992.87000000","109493.99000000","521.68174000","55534","0.39952954%","09-07-2025 09:00:00","408"
"BTCUSDT","109050.33000000","109117.00000000","108929.71000000","109058.27000000","262.69381000","27047","0.00728104%","09-07-2025 08:30:00","409"
"BTCUSDT","108900.00000000","109088.19000000","108899.99000000","109050.34000000","260.34711000","20922","0.13805326%","09-07-2025 08:00:00","410"
"BTCUSDT","108803.69000000","108900.00000000","108803.66000000","108900.00000000","86.59718000","16028","0.08851722%","09-07-2025 07:30:00","411"
"BTCUSDT","108763.37000000","108840.00000000","108708.00000000","108803.68000000","72.80061000","15725","0.03706211%","09-07-2025 07:00:00","412"
"BTCUSDT","108610.00000000","108793.47000000","108589.99000000","108763.37000000","234.17272000","19419","0.14121167%","09-07-2025 06:30:00","413"
"BTCUSDT","108654.15000000","108671.65000000","108553.18000000","108610.00000000","99.91662000","18125","-0.04063351%","09-07-2025 06:00:00","414"
"BTCUSDT","108810.90000000","108821.81000000","108654.15000000","108654.16000000","147.25072000","23260","-0.14404807%","09-07-2025 05:30:00","415"
"BTCUSDT","108714.39000000","108837.70000000","108683.27000000","108810.90000000","112.21739000","20895","0.08877390%","09-07-2025 05:00:00","416"
"BTCUSDT","108779.56000000","108779.56000000","108675.15000000","108714.39000000","78.77203000","16109","-0.05991015%","09-07-2025 04:30:00","417"
"BTCUSDT","108840.01000000","108876.30000000","108749.23000000","108779.56000000","94.65032000","18115","-0.05554024%","09-07-2025 04:00:00","418"
"BTCUSDT","108720.01000000","108860.00000000","108678.39000000","108840.01000000","79.06489000","15139","0.11037527%","09-07-2025 03:30:00","419"
"BTCUSDT","108778.10000000","108815.91000000","108667.01000000","108720.01000000","140.48727000","22770","-0.05340229%","09-07-2025 03:00:00","420"
"BTCUSDT","108499.99000000","108942.20000000","108499.99000000","108778.10000000","305.29546000","45695","0.25632260%","09-07-2025 02:30:00","421"
"BTCUSDT","108553.60000000","108624.00000000","108489.20000000","108499.99000000","88.36062000","17977","-0.04938574%","09-07-2025 02:00:00","422"
"BTCUSDT","108395.37000000","108564.00000000","108395.36000000","108553.61000000","138.48452000","20301","0.14598410%","09-07-2025 01:30:00","423"
"BTCUSDT","108376.41000000","108474.38000000","108324.53000000","108395.36000000","76.48404000","19461","0.01748535%","09-07-2025 01:00:00","424"
"BTCUSDT","108442.31000000","108442.31000000","108348.00000000","108376.41000000","181.55026000","17384","-0.06076964%","09-07-2025 00:30:00","425"
"BTCUSDT","108611.53000000","108665.40000000","108402.67000000","108442.30000000","174.93971000","25832","-0.15581219%","09-07-2025 00:00:00","426"
"BTCUSDT","108700.01000000","108770.16000000","108600.00000000","108611.53000000","163.45695000","23316","-0.08139834%","08-07-2025 23:30:00","427"
"BTCUSDT","108780.77000000","108837.70000000","108700.00000000","108700.01000000","114.41738000","20764","-0.07424106%","08-07-2025 23:00:00","428"
"BTCUSDT","108793.87000000","108802.27000000","108722.09000000","108780.76000000","60.01039000","20773","-0.01205031%","08-07-2025 22:30:00","429"
"BTCUSDT","108940.38000000","109136.00000000","108769.23000000","108793.88000000","159.96176000","32831","-0.13447723%","08-07-2025 22:00:00","430"
"BTCUSDT","108808.00000000","108957.58000000","108788.00000000","108940.39000000","58.28898000","14436","0.12167304%","08-07-2025 21:30:00","431"
"BTCUSDT","108922.99000000","108947.25000000","108777.97000000","108808.00000000","82.17683000","24233","-0.10557000%","08-07-2025 21:00:00","432"
"BTCUSDT","108840.00000000","108974.00000000","108840.00000000","108922.98000000","56.57327000","10840","0.07624035%","08-07-2025 20:30:00","433"
"BTCUSDT","108917.01000000","108970.40000000","108823.07000000","108839.99000000","64.89589000","17397","-0.07071439%","08-07-2025 20:00:00","434"
"BTCUSDT","108871.99000000","108930.63000000","108871.99000000","108917.01000000","79.82234000","9666","0.04135132%","08-07-2025 19:30:00","435"
"BTCUSDT","108889.89000000","108973.58000000","108818.08000000","108871.99000000","73.58700000","23348","-0.01643862%","08-07-2025 19:00:00","436"
"BTCUSDT","108736.42000000","108970.40000000","108736.41000000","108889.90000000","90.95405000","27220","0.14114866%","08-07-2025 18:30:00","437"
"BTCUSDT","108630.53000000","108768.00000000","108624.00000000","108736.41000000","79.00637000","15438","0.09746800%","08-07-2025 18:00:00","438"
"BTCUSDT","108901.01000000","108901.01000000","108630.53000000","108630.54000000","80.11588000","14350","-0.24836317%","08-07-2025 17:30:00","439"
"BTCUSDT","108771.87000000","108939.00000000","108696.15000000","108901.01000000","79.84439000","22556","0.11872555%","08-07-2025 17:00:00","440"
"BTCUSDT","108950.00000000","108956.00000000","108736.00000000","108771.88000000","130.91661000","27182","-0.16348784%","08-07-2025 16:30:00","441"
"BTCUSDT","109147.55000000","109147.56000000","108950.00000000","108950.00000000","148.95688000","33755","-0.18099353%","08-07-2025 16:00:00","442"
"BTCUSDT","109044.97000000","109147.56000000","108950.00000000","109147.56000000","357.86941000","38531","0.09408045%","08-07-2025 15:30:00","443"
"BTCUSDT","108991.01000000","109119.24000000","108909.94000000","109044.96000000","342.28912000","39533","0.04949950%","08-07-2025 15:00:00","444"
"BTCUSDT","108887.70000000","109100.00000000","108712.63000000","108991.00000000","419.68204000","58959","0.09486838%","08-07-2025 14:30:00","445"
"BTCUSDT","108439.37000000","109100.00000000","108439.37000000","108887.71000000","686.80431000","97012","0.41344763%","08-07-2025 14:00:00","446"
"BTCUSDT","108461.84000000","108538.00000000","108188.46000000","108439.37000000","151.13095000","52960","-0.02071696%","08-07-2025 13:30:00","447"
"BTCUSDT","108268.35000000","108562.95000000","108096.55000000","108461.84000000","189.25813000","54464","0.17871335%","08-07-2025 13:00:00","448"
"BTCUSDT","108271.95000000","108384.00000000","108217.07000000","108268.35000000","194.85590000","49489","-0.00332496%","08-07-2025 12:30:00","449"
"BTCUSDT","108376.00000000","108528.06000000","108241.60000000","108271.96000000","235.88885000","48508","-0.09599911%","08-07-2025 12:00:00","450"
"BTCUSDT","108510.45000000","108813.40000000","108250.00000000","108376.00000000","277.56169000","83065","-0.12390512%","08-07-2025 11:30:00","451"
"BTCUSDT","109034.60000000","109072.81000000","108382.52000000","108510.45000000","320.12421000","99915","-0.48071896%","08-07-2025 11:00:00","452"
"BTCUSDT","108881.85000000","109216.56000000","108631.27000000","109034.61000000","490.45260000","93065","0.14029887%","08-07-2025 10:30:00","453"
"BTCUSDT","108949.19000000","108949.19000000","108795.35000000","108881.85000000","101.08842000","19549","-0.06180863%","08-07-2025 10:00:00","454"
"BTCUSDT","108696.15000000","108949.19000000","108696.15000000","108949.19000000","103.02340000","21875","0.23279573%","08-07-2025 09:30:00","455"
"BTCUSDT","108756.37000000","108819.88000000","108688.82000000","108696.15000000","125.45547000","20184","-0.05537147%","08-07-2025 09:00:00","456"
"BTCUSDT","108907.35000000","108951.85000000","108756.36000000","108756.37000000","169.77115000","24497","-0.13863160%","08-07-2025 08:30:00","457"
"BTCUSDT","108832.78000000","109005.00000000","108832.77000000","108907.36000000","288.73194000","36599","0.06852715%","08-07-2025 08:00:00","458"
"BTCUSDT","108527.02000000","108900.00000000","108521.04000000","108832.77000000","290.61724000","33612","0.28172708%","08-07-2025 07:30:00","459"
"BTCUSDT","108469.99000000","108680.00000000","108419.08000000","108527.03000000","179.96903000","27480","0.05258597%","08-07-2025 07:00:00","460"
"BTCUSDT","108387.88000000","108488.98000000","108387.88000000","108469.99000000","59.23831000","12272","0.07575570%","08-07-2025 06:30:00","461"
"BTCUSDT","108262.35000000","108388.69000000","108229.15000000","108387.89000000","83.51911000","18830","0.11595906%","08-07-2025 06:00:00","462"
"BTCUSDT","108391.85000000","108400.01000000","108262.35000000","108262.36000000","100.49248000","18440","-0.11946470%","08-07-2025 05:30:00","463"
"BTCUSDT","108484.61000000","108525.00000000","108374.93000000","108391.86000000","141.89868000","26375","-0.08549600%","08-07-2025 05:00:00","464"
"BTCUSDT","108362.14000000","108499.00000000","108328.30000000","108484.61000000","288.42509000","27445","0.11301918%","08-07-2025 04:30:00","465"
"BTCUSDT","108299.71000000","108391.01000000","108216.04000000","108362.14000000","114.79794000","21595","0.05764558%","08-07-2025 04:00:00","466"
"BTCUSDT","108186.47000000","108392.05000000","108186.46000000","108299.72000000","149.56559000","27881","0.10468037%","08-07-2025 03:30:00","467"
"BTCUSDT","108210.94000000","108281.00000000","108135.25000000","108186.47000000","110.79479000","24814","-0.02261324%","08-07-2025 03:00:00","468"
"BTCUSDT","108094.16000000","108220.39000000","108000.00000000","108210.94000000","127.23684000","21887","0.10803544%","08-07-2025 02:30:00","469"
"BTCUSDT","108019.23000000","108094.17000000","107990.00000000","108094.17000000","66.53182000","15372","0.06937654%","08-07-2025 02:00:00","470"
"BTCUSDT","107855.86000000","108019.24000000","107855.86000000","108019.24000000","81.04818000","18885","0.15147995%","08-07-2025 01:30:00","471"
"BTCUSDT","107901.52000000","107901.52000000","107750.00000000","107855.85000000","71.66544000","20989","-0.04232563%","08-07-2025 01:00:00","472"
"BTCUSDT","107889.99000000","108000.00000000","107868.09000000","107901.52000000","94.79712000","24246","0.01068681%","08-07-2025 00:30:00","473"
"BTCUSDT","107766.20000000","107911.17000000","107686.92000000","107890.00000000","88.47397000","25218","0.11487832%","08-07-2025 00:00:00","474"
"BTCUSDT","107920.80000000","107945.00000000","107558.95000000","107766.20000000","465.21042000","57000","-0.14325320%","07-07-2025 23:30:00","475"
"BTCUSDT","107705.03000000","107940.00000000","107429.57000000","107920.80000000","625.47219000","76423","0.20033419%","07-07-2025 23:00:00","476"
"BTCUSDT","108051.41000000","108111.16000000","107689.64000000","107705.03000000","182.10756000","43247","-0.32056963%","07-07-2025 22:30:00","477"
"BTCUSDT","108299.99000000","108300.00000000","107995.33000000","108051.42000000","145.85719000","43429","-0.22951987%","07-07-2025 22:00:00","478"
"BTCUSDT","108425.06000000","108525.00000000","108204.00000000","108299.99000000","229.23319000","52259","-0.11535156%","07-07-2025 21:30:00","479"
"BTCUSDT","108262.94000000","108425.06000000","108193.48000000","108425.06000000","180.40835000","45588","0.14974653%","07-07-2025 21:00:00","480"
"BTCUSDT","108179.77000000","108300.00000000","108179.76000000","108262.94000000","92.52647000","15675","0.07688129%","07-07-2025 20:30:00","481"
"BTCUSDT","108019.23000000","108232.34000000","108019.23000000","108179.76000000","66.97628000","18508","0.14861243%","07-07-2025 20:00:00","482"
"BTCUSDT","107995.33000000","108086.91000000","107989.99000000","108019.23000000","127.60214000","19355","0.02213059%","07-07-2025 19:30:00","483"
"BTCUSDT","108166.94000000","108180.00000000","107973.06000000","107995.34000000","95.27503000","31974","-0.15864367%","07-07-2025 19:00:00","484"
"BTCUSDT","107800.01000000","108213.00000000","107800.01000000","108166.95000000","130.42302000","35746","0.34038958%","07-07-2025 18:30:00","485"
"BTCUSDT","107886.85000000","107973.62000000","107800.01000000","107800.01000000","153.56106000","17179","-0.08049174%","07-07-2025 18:00:00","486"
"BTCUSDT","108033.52000000","108140.50000000","107869.95000000","107886.85000000","106.37224000","27543","-0.13576342%","07-07-2025 17:30:00","487"
"BTCUSDT","108056.67000000","108117.11000000","107866.66000000","108033.51000000","114.13536000","36901","-0.02143320%","07-07-2025 17:00:00","488"
"BTCUSDT","108207.85000000","108266.75000000","108024.53000000","108056.68000000","133.38403000","42472","-0.13970336%","07-07-2025 16:30:00","489"
"BTCUSDT","108024.53000000","108314.72000000","108009.99000000","108207.85000000","178.43580000","50923","0.16970220%","07-07-2025 16:00:00","490"
"BTCUSDT","107538.96000000","108025.98000000","107513.20000000","108024.53000000","192.23541000","51115","0.45152938%","07-07-2025 15:30:00","491"
"BTCUSDT","107943.16000000","108100.00000000","107526.61000000","107538.95000000","299.91557000","54746","-0.37446560%","07-07-2025 15:00:00","492"
"BTCUSDT","108126.12000000","108354.00000000","107893.74000000","107943.15000000","172.05048000","65899","-0.16921906%","07-07-2025 14:30:00","493"
"BTCUSDT","107976.91000000","108127.15000000","107811.00000000","108126.12000000","209.86294000","66239","0.13818695%","07-07-2025 14:00:00","494"
"BTCUSDT","108172.10000000","108350.00000000","107911.12000000","107976.91000000","241.64961000","89588","-0.18044394%","07-07-2025 13:30:00","495"
"BTCUSDT","108292.59000000","108493.56000000","107906.25000000","108172.10000000","398.58049000","106578","-0.11126338%","07-07-2025 13:00:00","496"
"BTCUSDT","108547.74000000","108621.45000000","108285.72000000","108292.59000000","191.17509000","51254","-0.23505786%","07-07-2025 12:30:00","497"
"BTCUSDT","108223.14000000","108583.96000000","108223.14000000","108547.73000000","172.98807000","60124","0.29992661%","07-07-2025 12:00:00","498"
"BTCUSDT","108143.87000000","108371.99000000","107970.00000000","108223.14000000","250.37845000","70323","0.07330050%","07-07-2025 11:30:00","499"
"BTCUSDT","108536.84000000","108660.00000000","108075.00000000","108143.88000000","285.31619000","99212","-0.36205218%","07-07-2025 11:00:00","500"
"BTCUSDT","108422.82000000","108572.00000000","108019.23000000","108536.84000000","346.47505000","115998","0.10516236%","07-07-2025 10:30:00","501"
"BTCUSDT","108346.86000000","108443.60000000","108019.23000000","108422.81000000","380.12873000","61149","0.07009894%","07-07-2025 10:00:00","502"
"BTCUSDT","108423.00000000","108548.28000000","108303.83000000","108346.85000000","489.88068000","50747","-0.07023418%","07-07-2025 09:30:00","503"
"BTCUSDT","108642.01000000","108642.02000000","108385.25000000","108422.99000000","400.05397000","33726","-0.20159789%","07-07-2025 09:00:00","504"
"BTCUSDT","108750.00000000","108768.36000000","108631.77000000","108642.01000000","84.55004000","17203","-0.09930115%","07-07-2025 08:30:00","505"
"BTCUSDT","108664.15000000","108801.00000000","108572.52000000","108750.00000000","270.77649000","34003","0.07900490%","07-07-2025 08:00:00","506"
"BTCUSDT","108725.20000000","108796.00000000","108660.14000000","108664.14000000","493.39365000","34089","-0.05615993%","07-07-2025 07:30:00","507"
"BTCUSDT","108849.05000000","108899.32000000","108700.01000000","108725.20000000","473.73159000","42950","-0.11378142%","07-07-2025 07:00:00","508"
"BTCUSDT","108859.11000000","108919.28000000","108780.91000000","108849.06000000","116.48858000","18964","-0.00923212%","07-07-2025 06:30:00","509"
"BTCUSDT","109011.70000000","109011.71000000","108761.13000000","108859.12000000","143.00256000","20148","-0.13996663%","07-07-2025 06:00:00","510"
"BTCUSDT","108894.00000000","109087.86000000","108860.50000000","109011.70000000","118.76327000","27796","0.10808676%","07-07-2025 05:30:00","511"
"BTCUSDT","109061.07000000","109074.00000000","108880.00000000","108894.01000000","92.73316000","20166","-0.15318023%","07-07-2025 05:00:00","512"
"BTCUSDT","108918.10000000","109061.08000000","108865.38000000","109061.08000000","88.45850000","13767","0.13127295%","07-07-2025 04:30:00","513"
"BTCUSDT","108774.50000000","108965.57000000","108654.94000000","108918.11000000","263.17643000","32393","0.13202543%","07-07-2025 04:00:00","514"
"BTCUSDT","109150.00000000","109150.01000000","108769.23000000","108774.50000000","205.63162000","25506","-0.34402199%","07-07-2025 03:30:00","515"
"BTCUSDT","109079.99000000","109174.87000000","109000.00000000","109150.01000000","142.69645000","19813","0.06419143%","07-07-2025 03:00:00","516"
"BTCUSDT","109125.31000000","109201.65000000","109035.21000000","109079.99000000","88.78514000","17654","-0.04153024%","07-07-2025 02:30:00","517"
"BTCUSDT","109128.73000000","109196.78000000","109125.31000000","109125.32000000","96.06641000","19734","-0.00312475%","07-07-2025 02:00:00","518"
"BTCUSDT","109232.00000000","109246.68000000","109128.72000000","109128.73000000","84.63652000","16780","-0.09454189%","07-07-2025 01:30:00","519"
"BTCUSDT","109389.46000000","109447.54000000","109204.94000000","109232.01000000","99.44165000","25696","-0.14393526%","07-07-2025 01:00:00","520"
"BTCUSDT","109616.00000000","109616.00000000","109368.17000000","109389.47000000","160.68691000","29305","-0.20665779%","07-07-2025 00:30:00","521"
"BTCUSDT","109364.53000000","109700.00000000","109364.52000000","109615.99000000","165.87931000","32390","0.22992830%","07-07-2025 00:00:00","522"
"BTCUSDT","109445.57000000","109477.20000000","109330.78000000","109364.52000000","131.92714000","27196","-0.07405508%","06-07-2025 23:30:00","523"
"BTCUSDT","109019.13000000","109499.99000000","109019.12000000","109445.56000000","301.90335000","45685","0.39115153%","06-07-2025 23:00:00","524"
"BTCUSDT","108901.90000000","109089.00000000","108901.90000000","109019.13000000","132.36301000","30305","0.10764734%","06-07-2025 22:30:00","525"
"BTCUSDT","108823.07000000","108948.69000000","108679.75000000","108901.90000000","167.26695000","49870","0.07243868%","06-07-2025 22:00:00","526"
"BTCUSDT","109004.81000000","109037.82000000","108800.01000000","108823.07000000","121.78628000","36947","-0.16672659%","06-07-2025 21:30:00","527"
"BTCUSDT","109203.85000000","109288.02000000","108972.69000000","109004.81000000","131.84884000","50606","-0.18226464%","06-07-2025 21:00:00","528"
"BTCUSDT","109045.00000000","109278.18000000","108977.54000000","109203.84000000","105.68487000","27320","0.14566463%","06-07-2025 20:30:00","529"
"BTCUSDT","109228.73000000","109237.40000000","109010.00000000","109045.00000000","187.43764000","53959","-0.16820666%","06-07-2025 20:00:00","530"
"BTCUSDT","109445.69000000","109448.80000000","109210.62000000","109228.73000000","142.15404000","37257","-0.19823531%","06-07-2025 19:30:00","531"
"BTCUSDT","109208.24000000","109526.69000000","109203.86000000","109445.68000000","321.91159000","71880","0.21741949%","06-07-2025 19:00:00","532"
"BTCUSDT","109305.85000000","109700.00000000","109034.74000000","109208.25000000","588.61909000","167978","-0.08929074%","06-07-2025 18:30:00","533"
"BTCUSDT","108665.48000000","109322.26000000","108665.47000000","109305.85000000","221.99087000","45350","0.58930398%","06-07-2025 18:00:00","534"
"BTCUSDT","108708.59000000","108832.00000000","108665.47000000","108665.47000000","45.74900000","18014","-0.03966568%","06-07-2025 17:30:00","535"
"BTCUSDT","108538.45000000","108840.00000000","108536.86000000","108708.59000000","82.54799000","31579","0.15675551%","06-07-2025 17:00:00","536"
"BTCUSDT","108460.61000000","108538.46000000","108307.69000000","108538.46000000","66.59638000","25213","0.07177721%","06-07-2025 16:30:00","537"
"BTCUSDT","108464.00000000","108630.95000000","108456.00000000","108460.61000000","116.13474000","26727","-0.00312546%","06-07-2025 16:00:00","538"
"BTCUSDT","108554.78000000","108627.47000000","108266.67000000","108463.99000000","226.86478000","50848","-0.08363519%","06-07-2025 15:30:00","539"
"BTCUSDT","108919.23000000","108928.00000000","108481.04000000","108554.78000000","129.70107000","30679","-0.33460574%","06-07-2025 15:00:00","540"
"BTCUSDT","108855.43000000","108966.62000000","108855.43000000","108919.22000000","75.30866000","14846","0.05860066%","06-07-2025 14:30:00","541"
"BTCUSDT","108856.92000000","108856.93000000","108727.16000000","108855.44000000","67.88550000","18265","-0.00135958%","06-07-2025 14:00:00","542"
"BTCUSDT","108828.00000000","108871.42000000","108708.00000000","108856.92000000","89.23650000","24425","0.02657404%","06-07-2025 13:30:00","543"
"BTCUSDT","108906.00000000","108955.63000000","108728.00000000","108828.00000000","150.28071000","26168","-0.07162140%","06-07-2025 13:00:00","544"
"BTCUSDT","108830.01000000","108912.72000000","108665.86000000","108905.99000000","116.21442000","26694","0.06981530%","06-07-2025 12:30:00","545"
"BTCUSDT","108933.25000000","109000.12000000","108727.87000000","108830.00000000","377.30982000","35387","-0.09478281%","06-07-2025 12:00:00","546"
"BTCUSDT","108904.39000000","109049.27000000","108612.00000000","108933.25000000","283.49030000","59247","0.02650031%","06-07-2025 11:30:00","547"
"BTCUSDT","108772.18000000","108935.85000000","108721.52000000","108904.40000000","277.22215000","54881","0.12155682%","06-07-2025 11:00:00","548"
"BTCUSDT","108461.53000000","109127.03000000","108461.53000000","108772.17000000","773.96128000","125566","0.28640570%","06-07-2025 10:30:00","549"
"BTCUSDT","108233.00000000","108480.92000000","108191.85000000","108461.53000000","160.21681000","24827","0.21114632%","06-07-2025 10:00:00","550"
"BTCUSDT","108090.80000000","108233.00000000","108090.79000000","108232.99000000","126.79089000","11207","0.13154681%","06-07-2025 09:30:00","551"
"BTCUSDT","108076.00000000","108090.80000000","108045.76000000","108090.79000000","78.15039000","11612","0.01368481%","06-07-2025 09:00:00","552"
"BTCUSDT","107993.28000000","108079.17000000","107993.28000000","108076.01000000","34.79449000","7512","0.07660662%","06-07-2025 08:30:00","553"
"BTCUSDT","107990.93000000","107997.79000000","107949.99000000","107993.28000000","50.93339000","9301","0.00217611%","06-07-2025 08:00:00","554"
"BTCUSDT","107950.36000000","108111.00000000","107950.35000000","107990.93000000","109.75915000","13658","0.03758209%","06-07-2025 07:30:00","555"
"BTCUSDT","107850.00000000","107950.36000000","107800.01000000","107950.36000000","108.65208000","15740","0.09305517%","06-07-2025 07:00:00","556"
"BTCUSDT","108016.96000000","108016.97000000","107817.80000000","107850.01000000","163.69559000","16498","-0.15455906%","06-07-2025 06:30:00","557"
"BTCUSDT","108005.27000000","108056.01000000","108001.66000000","108016.97000000","34.60595000","7108","0.01083280%","06-07-2025 06:00:00","558"
"BTCUSDT","107969.33000000","108019.24000000","107969.32000000","108005.27000000","91.63289000","8734","0.03328723%","06-07-2025 05:30:00","559"
"BTCUSDT","108040.31000000","108065.69000000","107969.31000000","107969.33000000","146.92249000","10585","-0.06569770%","06-07-2025 05:00:00","560"
"BTCUSDT","108133.89000000","108133.89000000","108040.17000000","108040.31000000","63.35286000","7907","-0.08654086%","06-07-2025 04:30:00","561"
"BTCUSDT","108121.99000000","108194.59000000","108107.38000000","108133.88000000","76.90196000","12232","0.01099684%","06-07-2025 04:00:00","562"
"BTCUSDT","108123.44000000","108145.18000000","108067.00000000","108121.98000000","66.65018000","10310","-0.00135031%","06-07-2025 03:30:00","563"
"BTCUSDT","108003.36000000","108218.00000000","107977.70000000","108123.44000000","90.27699000","13431","0.11118173%","06-07-2025 03:00:00","564"
"BTCUSDT","108003.10000000","108010.13000000","107997.43000000","108003.35000000","46.88951000","5738","0.00023147%","06-07-2025 02:30:00","565"
"BTCUSDT","107989.10000000","108004.95000000","107962.19000000","108003.09000000","36.92224000","5939","0.01295501%","06-07-2025 02:00:00","566"
"BTCUSDT","108005.00000000","108005.10000000","107930.45000000","107989.11000000","78.93162000","8429","-0.01471228%","06-07-2025 01:30:00","567"
"BTCUSDT","108050.49000000","108100.00000000","108005.00000000","108005.01000000","37.97148000","7531","-0.04209143%","06-07-2025 01:00:00","568"
"BTCUSDT","108036.00000000","108064.59000000","108026.00000000","108050.49000000","41.37730000","8218","0.01341220%","06-07-2025 00:30:00","569"
"BTCUSDT","108060.00000000","108100.00000000","108025.97000000","108035.99000000","36.43241000","10495","-0.02221914%","06-07-2025 00:00:00","570"
"BTCUSDT","108155.04000000","108155.05000000","108060.02000000","108060.02000000","44.52351000","8632","-0.08785536%","05-07-2025 23:30:00","571"
"BTCUSDT","108218.25000000","108268.35000000","108134.08000000","108155.04000000","89.27888000","11328","-0.05840974%","05-07-2025 23:00:00","572"
"BTCUSDT","108096.00000000","108218.25000000","108084.92000000","108218.25000000","57.30307000","8522","0.11309392%","05-07-2025 22:30:00","573"
"BTCUSDT","108206.99000000","108212.51000000","108096.00000000","108096.00000000","38.51928000","7919","-0.10257193%","05-07-2025 22:00:00","574"
"BTCUSDT","108211.99000000","108250.00000000","108169.76000000","108206.99000000","37.10498000","8625","-0.00462056%","05-07-2025 21:30:00","575"
"BTCUSDT","108198.12000000","108246.05000000","108112.96000000","108211.99000000","52.71521000","12270","0.01281908%","05-07-2025 21:00:00","576"
"BTCUSDT","108215.99000000","108250.00000000","108188.10000000","108198.12000000","135.24839000","7859","-0.01651327%","05-07-2025 20:30:00","577"
"BTCUSDT","108188.46000000","108234.16000000","108181.61000000","108215.99000000","73.29106000","7998","0.02544634%","05-07-2025 20:00:00","578"
"BTCUSDT","108137.58000000","108200.00000000","108094.48000000","108188.47000000","57.15011000","10169","0.04706042%","05-07-2025 19:30:00","579"
"BTCUSDT","108089.99000000","108139.45000000","108048.25000000","108137.58000000","34.83940000","13193","0.04402813%","05-07-2025 19:00:00","580"
"BTCUSDT","108090.80000000","108140.00000000","108061.53000000","108090.00000000","39.13640000","15146","-0.00074012%","05-07-2025 18:30:00","581"
"BTCUSDT","108096.74000000","108137.26000000","108061.53000000","108090.79000000","44.63766000","10348","-0.00550433%","05-07-2025 18:00:00","582"
"BTCUSDT","107993.40000000","108123.23000000","107993.39000000","108096.75000000","29.93058000","9525","0.09570029%","05-07-2025 17:30:00","583"
"BTCUSDT","108141.78000000","108159.39000000","107993.39000000","107993.40000000","69.92719000","12867","-0.13720876%","05-07-2025 17:00:00","584"
"BTCUSDT","108039.70000000","108167.23000000","108039.69000000","108141.78000000","64.64725000","10228","0.09448379%","05-07-2025 16:30:00","585"
"BTCUSDT","108010.01000000","108039.70000000","107953.03000000","108039.70000000","55.60906000","9846","0.02748819%","05-07-2025 16:00:00","586"
"BTCUSDT","107969.99000000","108033.90000000","107969.31000000","108010.00000000","60.60758000","11645","0.03705659%","05-07-2025 15:30:00","587"
"BTCUSDT","108090.08000000","108098.00000000","107965.51000000","107969.99000000","60.33762000","11850","-0.11110178%","05-07-2025 15:00:00","588"
"BTCUSDT","108002.27000000","108097.99000000","107970.71000000","108090.08000000","55.30260000","11816","0.08130385%","05-07-2025 14:30:00","589"
"BTCUSDT","108101.99000000","108159.00000000","107941.00000000","108002.26000000","72.88889000","20120","-0.09225547%","05-07-2025 14:00:00","590"
"BTCUSDT","107961.54000000","108112.80000000","107864.75000000","108101.99000000","111.48446000","21115","0.13009262%","05-07-2025 13:30:00","591"
"BTCUSDT","108058.00000000","108090.80000000","107961.53000000","107961.54000000","105.31864000","16434","-0.08926688%","05-07-2025 13:00:00","592"
"BTCUSDT","108113.60000000","108113.61000000","108047.42000000","108058.00000000","89.87118000","11715","-0.05142739%","05-07-2025 12:30:00","593"
"BTCUSDT","108193.23000000","108193.24000000","108113.59000000","108113.60000000","69.53197000","9704","-0.07359980%","05-07-2025 12:00:00","594"
"BTCUSDT","108176.99000000","108198.20000000","108135.08000000","108193.23000000","63.33576000","12741","0.01501243%","05-07-2025 11:30:00","595"
"BTCUSDT","108126.00000000","108223.22000000","108103.84000000","108176.99000000","77.07379000","15571","0.04715795%","05-07-2025 11:00:00","596"
"BTCUSDT","108200.00000000","108217.64000000","108100.44000000","108125.99000000","104.89886000","21139","-0.06840111%","05-07-2025 10:30:00","597"
"BTCUSDT","108148.56000000","108232.29000000","108124.83000000","108200.01000000","65.53540000","13054","0.04757345%","05-07-2025 10:00:00","598"
"BTCUSDT","108022.93000000","108152.95000000","107971.00000000","108148.57000000","43.68283000","13040","0.11630864%","05-07-2025 09:30:00","599"
